 id, date, value
 Betty, 1964-12-31,3565
 Betty, 1964-07-02,3565
 Betty, 1963-12-31,4067
 Betty, 1963-07-02,4154
 Betty, 1963-01-01,4154
 Betty, 1962-07-02,4154
 Betty, 1961-12-31,4765
 Betty, 1961-07-02,4765
 Betty, 1961-01-01,5580
 Betty, 1960-07-01,6503
 Betty, 1960-01-01,6503
 Betty, 1959-07-02,7317
 Betty, 1958-12-31,7317
 Betty, 1958-07-02,7317
 Betty, 1958-01-01,7709
 Betty, 1957-07-02,7709
 Betty, 1956-12-31,8474
 Betty, 1956-07-01,9213
 Betty, 1955-12-31,9213
 Betty, 1955-07-02,9928
 Betty, 1955-01-01,9928
 Betty, 1954-07-02,10615
 Betty, 1953-12-31,10615
 Betty, 1953-07-02,10615
 Betty, 1953-01-01,11367
 Betty, 1952-07-01,12125
 Betty, 1952-01-01,12125
 Betty, 1951-10-01,12125
 Betty, 1951-05-17,12820
 Betty, 1951-02-15,12820
 Betty, 1950-12-31,12820
 Betty, 1950-10-01,12820
 Betty, 1950-04-02,13614
 Betty, 1950-01-01,13614
 Betty, 1949-11-16,13614
 Betty, 1949-08-17,13614
 Betty, 1949-05-17,14946
 Betty, 1949-02-15,14946
 Betty, 1949-01-01,14946
 Betty, 1948-10-01,14946
 Betty, 1948-05-17,16622
 Betty, 1948-02-15,16622
 Betty, 1947-12-31,16622
 Betty, 1947-10-01,16622
 Betty, 1947-05-17,18962
 Betty, 1947-02-15,18962
 Betty, 1947-01-01,18962
 Betty, 1946-07-02,19714
 Betty, 1945-12-31,19714
 Betty, 1945-10-01,19714
 Betty, 1945-04-02,18383
 Betty, 1944-12-31,18383
 Betty, 1944-11-16,18383
 Betty, 1944-08-16,18383
 Betty, 1944-05-17,19757
 Betty, 1944-02-15,19757
 Betty, 1944-01-01,19757
 Betty, 1943-10-01,19757
 Betty, 1943-05-17,21595
 Betty, 1943-02-15,21595
 Betty, 1942-12-31,21595
 Betty, 1942-11-16,21595
 Betty, 1942-08-17,21595
 Betty, 1942-04-02,21654
 Betty, 1941-12-31,21654
 Betty, 1941-07-02,21654
 Betty, 1941-01-01,20900
 Betty, 1940-07-02,20900
 Betty, 1939-12-31,22074
 Betty, 1939-07-02,23639
 Betty, 1939-01-01,23639
 Betty, 1938-10-01,23639
 Betty, 1938-04-02,25502
 Betty, 1938-01-01,25502
 Betty, 1937-07-02,25502
 Betty, 1936-12-31,25328
 Betty, 1936-10-01,25328
 Betty, 1936-04-01,25863
 Betty, 1936-01-01,25863
 Betty, 1935-11-16,25863
 Betty, 1935-08-17,25863
 Betty, 1935-04-02,28673
 Betty, 1935-01-01,28673
 Betty, 1934-10-01,28673
 Betty, 1934-04-02,31078
 Betty, 1933-12-31,31078
 Betty, 1933-10-01,31078
 Betty, 1933-05-17,31526
 Betty, 1933-02-15,31526
 Betty, 1933-01-01,31526
 Betty, 1932-10-01,31526
 Betty, 1932-04-01,34411
 Betty, 1932-01-01,34411
 Betty, 1931-11-16,34411
 Betty, 1931-08-17,34411
 Betty, 1931-05-17,36102
 Betty, 1931-02-15,36102
 Betty, 1930-12-31,36102
 Betty, 1930-10-01,36102
 Betty, 1930-04-02,38239
 Betty, 1930-01-01,38239
 Betty, 1929-11-16,38239
 Betty, 1929-08-17,38239
 Betty, 1929-04-02,36669
 Betty, 1928-12-31,36669
 Betty, 1928-10-01,36669
 Betty, 1928-04-01,36078
 Betty, 1927-12-31,36078
 Betty, 1927-10-01,36078
 Betty, 1927-04-02,35422
 Betty, 1927-01-01,35422
 Betty, 1926-07-02,35422
 Betty, 1925-12-31,32959
 Betty, 1925-10-01,32959
 Betty, 1925-04-02,32817
 Betty, 1925-01-01,32817
 Betty, 1924-10-01,32817
 Betty, 1924-04-01,30602
 Betty, 1924-01-01,30602
 Betty, 1923-07-02,25990
 Betty, 1922-12-31,25990
 Betty, 1922-07-02,20893
 Betty, 1922-01-01,20893
 Betty, 1921-07-02,20893
 Betty, 1920-12-31,17637
 Betty, 1920-07-02,17637
 Betty, 1919-12-31,14017
 Betty, 1919-07-02,10107
 Betty, 1919-01-01,10107
 Betty, 1918-07-02,8802
 Betty, 1917-12-31,8802
 Betty, 1917-07-02,8802
 Betty, 1917-01-01,6639
 Betty, 1916-07-01,5136
 Betty, 1916-01-01,5136
 Betty, 1915-07-02,4182
 Betty, 1914-12-31,4182
 Betty, 1914-07-02,4182
 Betty, 1914-01-01,2933
 Betty, 1913-07-02,2933
 Betty, 1912-12-31,2239
 Betty, 1912-07-01,2011
 Betty, 1911-12-31,2011
 Betty, 1911-07-02,1456
 Betty, 1911-01-01,1456
 Betty, 1910-07-02,1389
 Betty, 1909-12-31,1389
 Betty, 1909-07-02,1389
 Betty, 1908-12-31,1082
 Betty, 1908-07-01,1128
 Betty, 1908-01-01,1128
 Betty, 1907-07-02,1018
 Betty, 1906-12-31,1018
 Betty, 1906-07-02,1018
 Betty, 1905-12-31,865
 Betty, 1905-07-02,865
 Betty, 1905-01-01,807
 Betty, 1904-07-01,707
 Betty, 1903-12-31,707
 Betty, 1903-07-02,596
 Betty, 1903-01-01,596
 Betty, 1902-07-02,596
 Betty, 1902-01-01,580
 Betty, 1901-07-02,474
 Betty, 1900-12-31,474
 Betty, 1900-07-02,474
 Betty, 1900-01-01,664
 Betty, 1899-07-02,664
 Betty, 1898-12-31,410
 Betty, 1898-07-02,421
 Betty, 1898-01-01,421
 Betty, 1897-07-02,421
 Betty, 1897-01-01,367
 Betty, 1896-07-01,342
 Betty, 1895-12-31,342
 Betty, 1895-07-02,350
 Betty, 1895-01-01,350
 Betty, 1894-07-02,298
 Betty, 1893-12-31,298
 Betty, 1893-07-02,298
 Betty, 1892-12-31,298
 Betty, 1892-07-01,255
 Betty, 1892-01-01,255
 Betty, 1891-07-02,239
 Betty, 1890-12-31,239
 Betty, 1890-07-02,239
 Betty, 1889-12-31,216
 Betty, 1889-07-02,216
 Betty, 1889-01-01,189
 Betty, 1888-07-02,189
 Betty, 1887-12-31,214
 Betty, 1887-07-02,178
 Betty, 1887-01-01,178
 Betty, 1886-07-02,167
 Betty, 1886-01-01,167
 Betty, 1885-07-02,167
 Betty, 1884-12-31,155
 Betty, 1884-07-02,155
 Betty, 1884-01-01,144
 Betty, 1883-07-02,120
 Betty, 1883-01-01,120
 Betty, 1882-07-02,120
 Betty, 1881-12-31,123
 Betty, 1881-07-02,123
 Betty, 1881-01-01,112
 Betty, 1880-07-02,112
 Betty, 1880-01-01,117
 Betty, 1880-01-01,117
 Dorothy, 1880-01-01,112
 Dorothy, 1880-07-02,109
 Dorothy, 1881-01-01,109
 Dorothy, 1881-07-02,115
 Dorothy, 1881-12-31,115
 Dorothy, 1882-07-02,141
 Dorothy, 1883-01-01,141
 Dorothy, 1883-07-02,141
 Dorothy, 1884-01-01,163
 Dorothy, 1884-07-02,196
 Dorothy, 1884-12-31,196
 Dorothy, 1885-07-02,230
 Dorothy, 1886-01-01,230
 Dorothy, 1886-07-02,230
 Dorothy, 1887-01-01,272
 Dorothy, 1887-07-02,272
 Dorothy, 1887-12-31,373
 Dorothy, 1888-07-02,377
 Dorothy, 1889-01-01,377
 Dorothy, 1889-07-02,458
 Dorothy, 1889-12-31,458
 Dorothy, 1890-07-02,566
 Dorothy, 1890-12-31,566
 Dorothy, 1891-07-02,566
 Dorothy, 1892-01-01,626
 Dorothy, 1892-07-01,626
 Dorothy, 1892-12-31,821
 Dorothy, 1893-07-02,1052
 Dorothy, 1893-12-31,1052
 Dorothy, 1894-07-02,1052
 Dorothy, 1895-01-01,1127
 Dorothy, 1895-07-02,1127
 Dorothy, 1895-12-31,1366
 Dorothy, 1896-07-01,1366
 Dorothy, 1897-01-01,1472
 Dorothy, 1897-07-02,1671
 Dorothy, 1898-01-01,1671
 Dorothy, 1898-04-02,1671
 Dorothy, 1898-10-01,1687
 Dorothy, 1898-12-31,1687
 Dorothy, 1899-04-02,1687
 Dorothy, 1899-10-01,2491
 Dorothy, 1900-01-01,2491
 Dorothy, 1900-04-02,2491
 Dorothy, 1900-10-01,2173
 Dorothy, 1900-12-31,2173
 Dorothy, 1901-04-02,2173
 Dorothy, 1901-10-01,2707
 Dorothy, 1902-01-01,2707
 Dorothy, 1902-07-02,3078
 Dorothy, 1903-01-01,3078
 Dorothy, 1903-07-02,3078
 Dorothy, 1903-12-31,3477
 Dorothy, 1904-07-01,3477
 Dorothy, 1905-01-01,3937
 Dorothy, 1905-07-02,4326
 Dorothy, 1905-12-31,4326
 Dorothy, 1906-07-02,4967
 Dorothy, 1906-12-31,4967
 Dorothy, 1907-07-02,4967
 Dorothy, 1908-01-01,5703
 Dorothy, 1908-07-01,5703
 Dorothy, 1908-12-31,6253
 Dorothy, 1909-07-02,7318
 Dorothy, 1909-12-31,7318
 Dorothy, 1910-04-02,7318
 Dorothy, 1910-10-01,8869
 Dorothy, 1911-01-01,8869
 Dorothy, 1911-07-02,8869
 Dorothy, 1911-12-31,12645
 Dorothy, 1912-07-01,12645
 Dorothy, 1912-12-31,14674
 Dorothy, 1913-04-02,14674
 Dorothy, 1913-10-01,18782
 Dorothy, 1914-01-01,18782
 Dorothy, 1914-07-02,25154
 Dorothy, 1914-12-31,25154
 Dorothy, 1915-04-02,25154
 Dorothy, 1915-10-01,27415
 Dorothy, 1916-01-01,27415
 Dorothy, 1916-04-01,27415
 Dorothy, 1916-10-01,28853
 Dorothy, 1917-01-01,28853
 Dorothy, 1917-04-02,28853
 Dorothy, 1917-10-01,32034
 Dorothy, 1917-12-31,32034
 Dorothy, 1918-02-15,32034
 Dorothy, 1918-05-17,32034
 Dorothy, 1918-08-17,31734
 Dorothy, 1918-11-16,31734
 Dorothy, 1919-01-01,31734
 Dorothy, 1919-04-02,31734
 Dorothy, 1919-10-01,36645
 Dorothy, 1919-12-31,36645
 Dorothy, 1920-04-01,36645
 Dorothy, 1920-08-16,39083
 Dorothy, 1920-11-16,39083
 Dorothy, 1920-12-31,39083
 Dorothy, 1921-04-02,39083
 Dorothy, 1921-10-01,37711
 Dorothy, 1922-01-01,37711
 Dorothy, 1922-04-02,37711
 Dorothy, 1922-10-01,39045
 Dorothy, 1922-12-31,39045
 Dorothy, 1923-04-02,39045
 Dorothy, 1923-10-01,39996
 Dorothy, 1924-01-01,39996
 Dorothy, 1924-04-01,39996
 Dorothy, 1924-10-01,38572
 Dorothy, 1925-01-01,38572
 Dorothy, 1925-07-02,36614
 Dorothy, 1925-12-31,36614
 Dorothy, 1926-04-02,36614
 Dorothy, 1926-10-01,35987
 Dorothy, 1927-01-01,35987
 Dorothy, 1927-07-02,35987
 Dorothy, 1927-12-31,33728
 Dorothy, 1928-04-01,33728
 Dorothy, 1928-10-01,31477
 Dorothy, 1928-12-31,31477
 Dorothy, 1929-04-02,31477
 Dorothy, 1929-10-01,30404
 Dorothy, 1930-01-01,30404
 Dorothy, 1930-07-02,30404
 Dorothy, 1930-12-31,26521
 Dorothy, 1931-07-02,26521
 Dorothy, 1932-01-01,24968
 Dorothy, 1932-07-02,22050
 Dorothy, 1933-01-01,22050
 Dorothy, 1933-07-02,21280
 Dorothy, 1933-12-31,21280
 Dorothy, 1934-07-02,19400
 Dorothy, 1935-01-01,19400
 Dorothy, 1935-07-02,19400
 Dorothy, 1936-01-01,17668
 Dorothy, 1936-07-02,16571
 Dorothy, 1936-12-31,16571
 Dorothy, 1937-07-02,16348
 Dorothy, 1938-01-01,16348
 Dorothy, 1938-04-02,16348
 Dorothy, 1938-10-01,15170
 Dorothy, 1939-01-01,15170
 Dorothy, 1939-07-02,15170
 Dorothy, 1939-12-31,14874
 Dorothy, 1940-07-02,14561
 Dorothy, 1941-01-01,14561
 Dorothy, 1941-07-02,15032
 Dorothy, 1941-12-31,15032
 Dorothy, 1942-07-02,14785
 Dorothy, 1942-12-31,14785
 Dorothy, 1943-04-02,14785
 Dorothy, 1943-10-01,13378
 Dorothy, 1944-01-01,13378
 Dorothy, 1944-04-01,13378
 Dorothy, 1944-10-01,12328
 Dorothy, 1944-12-31,12328
 Dorothy, 1945-04-02,12328
 Dorothy, 1945-10-01,12796
 Dorothy, 1945-12-31,12796
 Dorothy, 1946-07-02,12796
 Dorothy, 1947-01-01,12751
 Dorothy, 1947-02-15,12751
 Dorothy, 1947-04-25,12751
 Dorothy, 1947-06-09,12751
 Dorothy, 1947-10-01,11326
 Dorothy, 1947-12-31,11326
 Dorothy, 1948-01-23,11326
 Dorothy, 1948-03-09,11326
 Dorothy, 1948-05-17,11326
 Dorothy, 1948-10-01,10406
 Dorothy, 1949-01-01,10406
 Dorothy, 1949-02-15,10406
 Dorothy, 1949-05-17,10406
 Dorothy, 1949-08-17,9555
 Dorothy, 1949-11-16,9555
 Dorothy, 1950-01-01,9555
 Dorothy, 1950-04-02,9555
 Dorothy, 1950-10-01,9082
 Dorothy, 1950-12-31,9082
 Dorothy, 1951-02-15,9082
 Dorothy, 1951-05-17,9082
 Dorothy, 1951-10-01,8608
 Dorothy, 1952-01-01,8608
 Dorothy, 1952-07-01,8608
 Dorothy, 1953-01-01,8154
 Dorothy, 1953-07-02,7791
 Dorothy, 1953-12-31,7791
 Dorothy, 1954-07-02,7791
 Dorothy, 1955-01-01,7241
 Dorothy, 1955-07-02,7241
 Dorothy, 1955-12-31,6862
 Dorothy, 1956-07-01,6862
 Dorothy, 1956-12-31,6401
 Dorothy, 1957-04-02,6401
 Dorothy, 1957-10-01,5539
 Dorothy, 1958-01-01,5539
 Dorothy, 1958-07-02,5238
 Dorothy, 1958-12-31,5238
 Dorothy, 1959-07-02,5238
 Dorothy, 1960-01-01,5077
 Dorothy, 1960-07-01,5077
 Dorothy, 1961-01-01,4726
 Dorothy, 1961-07-02,4075
 Dorothy, 1961-12-31,4075
 Dorothy, 1962-07-02,3791
 Dorothy, 1963-01-01,3791
 Dorothy, 1963-07-02,3791
 Dorothy, 1963-12-31,3535
 Dorothy, 1964-07-02,2960
 Dorothy, 1964-12-31,2960
 Dorothy, 1965-07-02,2667
 Dorothy, 1966-01-01,2667
 Dorothy, 1966-07-02,2667
 Dorothy, 1966-12-31,2316
 Dorothy, 1967-07-02,2316
 Dorothy, 1968-01-01,2084
 Dorothy, 1968-07-02,1778
 Dorothy, 1969-01-01,1778
 Dorothy, 1969-07-02,1802
 Dorothy, 1969-12-31,1802
 Dorothy, 1970-07-02,1626
 Dorothy, 1971-01-01,1626
 Dorothy, 1971-07-02,1626
 Dorothy, 1972-01-01,1277
 Dorothy, 1972-04-01,1277
 Dorothy, 1972-10-01,1175
 Dorothy, 1972-12-31,1175
 Dorothy, 1973-04-02,1175
 Dorothy, 1973-08-17,1100
 Dorothy, 1973-11-16,1100
 Dorothy, 1974-01-01,1100
 Dorothy, 1974-04-02,1100
 Dorothy, 1974-10-01,975
 Dorothy, 1974-12-31,975
 Dorothy, 1975-02-15,975
 Dorothy, 1975-05-17,975
 Dorothy, 1975-10-01,983
 Dorothy, 1975-12-31,983
 Dorothy, 1976-07-02,934
 Dorothy, 1977-01-01,934
 Dorothy, 1977-04-02,934
 Dorothy, 1977-08-17,913
 Dorothy, 1977-11-16,913
 Dorothy, 1977-12-31,913
 Dorothy, 1978-04-02,913
 Dorothy, 1978-10-01,889
 Dorothy, 1978-12-31,889
 Dorothy, 1979-02-15,889
 Dorothy, 1979-05-17,889
 Dorothy, 1979-10-01,895
 Dorothy, 1980-01-01,895
 Dorothy, 1980-07-01,895
 Dorothy, 1980-12-31,787
 Dorothy, 1981-04-02,787
 Dorothy, 1981-10-01,828
 Dorothy, 1982-01-01,828
 Dorothy, 1982-07-02,828
 Dorothy, 1983-01-01,759
 Dorothy, 1983-04-02,759
 Dorothy, 1983-10-01,682
 Dorothy, 1983-12-31,682
 Dorothy, 1984-07-01,682
 Dorothy, 1985-01-01,719
 Dorothy, 1985-07-02,629
 Dorothy, 1986-01-01,629
 Dorothy, 1986-04-02,629
 Dorothy, 1986-08-17,614
 Dorothy, 1986-11-16,614
 Dorothy, 1986-12-31,614
 Dorothy, 1987-02-15,614
 Dorothy, 1987-05-17,614
 Dorothy, 1987-10-01,608
 Dorothy, 1988-01-01,608
 Dorothy, 1988-04-01,608
 Dorothy, 1988-10-01,620
 Dorothy, 1989-01-01,620
 Dorothy, 1989-04-02,620
 Dorothy, 1989-10-01,596
 Dorothy, 1989-12-31,596
 Dorothy, 1990-04-02,596
 Dorothy, 1990-08-17,498
 Dorothy, 1990-11-16,498
 Dorothy, 1991-01-01,498
 Dorothy, 1991-07-02,498
 Dorothy, 1991-12-31,508
 Dorothy, 1992-04-01,508
 Dorothy, 1992-10-01,476
 Dorothy, 1992-12-31,476
 Dorothy, 1993-07-02,442
 Dorothy, 1994-01-01,442
 Dorothy, 1994-07-02,376
 Dorothy, 1994-12-31,376
 Dorothy, 1995-07-02,376
 Dorothy, 1996-01-01,350
 Dorothy, 1996-07-01,350
 Dorothy, 1997-01-01,315
 Dorothy, 1997-07-02,312
 Dorothy, 1997-12-31,312
 Dorothy, 1998-04-02,312
 Dorothy, 1998-10-01,335
 Dorothy, 1999-01-01,335
 Dorothy, 1999-04-02,335
 Dorothy, 1999-10-01,312
 Dorothy, 1999-12-31,312
 Dorothy, 2000-04-01,312
 Dorothy, 2000-10-01,317
 Dorothy, 2000-12-31,317
 Dorothy, 2001-07-02,263
 Dorothy, 2002-01-01,263
 Dorothy, 2002-07-02,263
 Dorothy, 2002-12-31,291
 Dorothy, 2003-07-02,291
 Dorothy, 2004-01-01,288
 Dorothy, 2004-07-02,234
 Dorothy, 2005-01-01,234
 Dorothy, 2005-07-02,265
 Dorothy, 2005-12-31,265
 Dorothy, 2006-07-02,262
 Dorothy, 2007-01-01,262
 Dorothy, 2007-07-02,262
 Dorothy, 2007-12-31,242
 Dorothy, 2008-07-01,242
 Dorothy, 2008-12-31,226
 Dorothy, 2009-07-02,240
 Dorothy, 2010-01-01,240
 Dorothy, 2010-07-02,240
 Dorothy, 2010-12-31,276
 Dorothy, 2011-07-02,276
 Dorothy, 2011-12-31,277
 Dorothy, 2012-07-02,334
 Dorothy, 2013-01-01,334
 Dorothy, 2013-07-02,382
 Dorothy, 2013-12-31,382
 Dorothy, 2014-07-02,382
 Dorothy, 2015-01-01,395
 Dorothy, 2015-01-01,395
 Dorothy, 2014-07-02,382
 Dorothy, 2013-12-31,382
 Dorothy, 2013-07-02,382
 Dorothy, 2013-01-01,334
 Dorothy, 2012-07-02,334
 Dorothy, 2011-12-31,277
 Dorothy, 2011-07-02,276
 Dorothy, 2010-12-31,276
 Dorothy, 2010-07-02,240
 Dorothy, 2010-01-01,240
 Dorothy, 2009-07-02,240
 Dorothy, 2008-12-31,226
 Dorothy, 2008-07-01,242
 Dorothy, 2007-12-31,242
 Dorothy, 2007-07-02,262
 Dorothy, 2007-01-01,262
 Dorothy, 2006-07-02,262
 Dorothy, 2005-12-31,265
 Dorothy, 2005-07-02,265
 Dorothy, 2005-01-01,234
 Dorothy, 2004-07-02,234
 Dorothy, 2004-01-01,288
 Dorothy, 2003-07-02,291
 Dorothy, 2002-12-31,291
 Dorothy, 2002-10-01,291
 Dorothy, 2002-04-02,263
 Dorothy, 2002-01-01,263
 Dorothy, 2001-07-02,263
 Dorothy, 2000-12-31,317
 Dorothy, 2000-10-01,317
 Dorothy, 2000-04-01,312
 Dorothy, 1999-12-31,312
 Dorothy, 1999-10-01,312
 Dorothy, 1999-04-02,335
 Dorothy, 1999-01-01,335
 Dorothy, 1998-07-02,335
 Dorothy, 1997-12-31,312
 Dorothy, 1997-07-02,312
 Dorothy, 1997-01-01,315
 Dorothy, 1996-07-01,350
 Dorothy, 1996-01-01,350
 Dorothy, 1995-07-02,376
 Dorothy, 1994-12-31,376
 Dorothy, 1994-07-02,376
 Dorothy, 1994-01-01,442
 Dorothy, 1993-07-02,442
 Dorothy, 1992-12-31,476
 Dorothy, 1992-10-01,476
 Dorothy, 1992-04-01,508
 Dorothy, 1991-12-31,508
 Dorothy, 1991-07-02,498
 Dorothy, 1991-01-01,498
 Dorothy, 1990-11-16,498
 Dorothy, 1990-08-17,498
 Dorothy, 1990-04-02,596
 Dorothy, 1989-12-31,596
 Dorothy, 1989-10-01,596
 Dorothy, 1989-04-02,620
 Dorothy, 1989-01-01,620
 Dorothy, 1988-10-01,620
 Dorothy, 1988-04-01,608
 Dorothy, 1988-01-01,608
 Dorothy, 1987-10-01,608
 Dorothy, 1987-05-17,614
 Dorothy, 1987-02-15,614
 Dorothy, 1986-12-31,614
 Dorothy, 1986-11-16,614
 Dorothy, 1986-08-17,614
 Dorothy, 1986-04-02,629
 Dorothy, 1986-01-01,629
 Dorothy, 1985-07-02,629
 Dorothy, 1985-01-01,719
 Dorothy, 1984-07-01,682
 Dorothy, 1983-12-31,682
 Dorothy, 1983-10-01,682
 Dorothy, 1983-04-02,759
 Dorothy, 1983-01-01,759
 Dorothy, 1982-07-02,828
 Dorothy, 1982-01-01,828
 Dorothy, 1981-10-01,828
 Dorothy, 1981-04-02,787
 Dorothy, 1980-12-31,787
 Dorothy, 1980-07-01,895
 Dorothy, 1980-01-01,895
 Dorothy, 1979-10-01,895
 Dorothy, 1979-05-17,889
 Dorothy, 1979-02-15,889
 Dorothy, 1978-12-31,889
 Dorothy, 1978-10-01,889
 Dorothy, 1978-04-02,913
 Dorothy, 1977-12-31,913
 Dorothy, 1977-11-16,913
 Dorothy, 1977-08-17,913
 Dorothy, 1977-04-02,934
 Dorothy, 1977-01-01,934
 Dorothy, 1976-07-02,934
 Dorothy, 1975-12-31,983
 Dorothy, 1975-10-01,983
 Dorothy, 1975-05-17,975
 Dorothy, 1975-02-15,975
 Dorothy, 1974-12-31,975
 Dorothy, 1974-10-01,975
 Dorothy, 1974-04-02,1100
 Dorothy, 1974-01-01,1100
 Dorothy, 1973-11-16,1100
 Dorothy, 1973-08-17,1100
 Dorothy, 1973-04-02,1175
 Dorothy, 1972-12-31,1175
 Dorothy, 1972-10-01,1175
 Dorothy, 1972-04-01,1277
 Dorothy, 1972-01-01,1277
 Dorothy, 1971-07-02,1626
 Dorothy, 1971-01-01,1626
 Dorothy, 1970-07-02,1626
 Dorothy, 1969-12-31,1802
 Dorothy, 1969-07-02,1802
 Dorothy, 1969-01-01,1778
 Dorothy, 1968-07-02,1778
 Dorothy, 1968-01-01,2084
 Dorothy, 1967-07-02,2316
 Dorothy, 1966-12-31,2316
 Dorothy, 1966-07-02,2667
 Dorothy, 1966-01-01,2667
 Dorothy, 1965-07-02,2667
 Dorothy, 1964-12-31,2960
 Dorothy, 1964-07-02,2960
 Dorothy, 1963-12-31,3535
 Dorothy, 1963-07-02,3791
 Dorothy, 1963-01-01,3791
 Dorothy, 1962-07-02,3791
 Dorothy, 1961-12-31,4075
 Dorothy, 1961-07-02,4075
 Dorothy, 1961-01-01,4726
 Dorothy, 1960-07-01,5077
 Dorothy, 1960-01-01,5077
 Dorothy, 1959-07-02,5238
 Dorothy, 1958-12-31,5238
 Dorothy, 1958-07-02,5238
 Dorothy, 1958-01-01,5539
 Dorothy, 1957-07-02,5539
 Dorothy, 1956-12-31,6401
 Dorothy, 1956-07-01,6862
 Dorothy, 1955-12-31,6862
 Dorothy, 1955-07-02,7241
 Dorothy, 1955-01-01,7241
 Dorothy, 1954-07-02,7791
 Dorothy, 1953-12-31,7791
 Dorothy, 1953-07-02,7791
 Dorothy, 1953-01-01,8154
 Dorothy, 1952-07-01,8608
 Dorothy, 1952-01-01,8608
 Dorothy, 1951-10-01,8608
 Dorothy, 1951-05-17,9082
 Dorothy, 1951-02-15,9082
 Dorothy, 1950-12-31,9082
 Dorothy, 1950-10-01,9082
 Dorothy, 1950-04-02,9555
 Dorothy, 1950-01-01,9555
 Dorothy, 1949-11-16,9555
 Dorothy, 1949-08-17,9555
 Dorothy, 1949-05-17,10406
 Dorothy, 1949-02-15,10406
 Dorothy, 1949-01-01,10406
 Dorothy, 1948-10-01,10406
 Dorothy, 1948-05-17,11326
 Dorothy, 1948-03-09,11326
 Dorothy, 1948-01-23,11326
 Dorothy, 1947-12-31,11326
 Dorothy, 1947-10-01,11326
 Dorothy, 1947-06-09,12751
 Dorothy, 1947-04-25,12751
 Dorothy, 1947-02-15,12751
 Dorothy, 1947-01-01,12751
 Dorothy, 1946-07-02,12796
 Dorothy, 1945-12-31,12796
 Dorothy, 1945-10-01,12796
 Dorothy, 1945-04-02,12328
 Dorothy, 1944-12-31,12328
 Dorothy, 1944-10-01,12328
 Dorothy, 1944-05-17,13378
 Dorothy, 1944-02-15,13378
 Dorothy, 1944-01-01,13378
 Dorothy, 1943-10-01,13378
 Dorothy, 1943-05-17,14785
 Dorothy, 1943-02-15,14785
 Dorothy, 1942-12-31,14785
 Dorothy, 1942-10-01,14785
 Dorothy, 1942-04-02,15032
 Dorothy, 1941-12-31,15032
 Dorothy, 1941-07-02,15032
 Dorothy, 1941-01-01,14561
 Dorothy, 1940-07-02,14561
 Dorothy, 1939-12-31,14874
 Dorothy, 1939-07-02,15170
 Dorothy, 1939-01-01,15170
 Dorothy, 1938-10-01,15170
 Dorothy, 1938-04-02,16348
 Dorothy, 1938-01-01,16348
 Dorothy, 1937-07-02,16348
 Dorothy, 1936-12-31,16571
 Dorothy, 1936-07-02,16571
 Dorothy, 1936-01-01,17668
 Dorothy, 1935-07-02,19400
 Dorothy, 1935-01-01,19400
 Dorothy, 1934-07-02,19400
 Dorothy, 1933-12-31,21280
 Dorothy, 1933-07-02,21280
 Dorothy, 1933-01-01,22050
 Dorothy, 1932-07-02,22050
 Dorothy, 1932-01-01,24968
 Dorothy, 1931-07-02,26521
 Dorothy, 1930-12-31,26521
 Dorothy, 1930-07-02,30404
 Dorothy, 1930-01-01,30404
 Dorothy, 1929-07-02,30404
 Dorothy, 1928-12-31,31477
 Dorothy, 1928-07-02,31477
 Dorothy, 1927-12-31,33728
 Dorothy, 1927-07-02,35987
 Dorothy, 1927-01-01,35987
 Dorothy, 1926-07-02,35987
 Dorothy, 1925-12-31,36614
 Dorothy, 1925-07-02,36614
 Dorothy, 1925-01-01,38572
 Dorothy, 1924-07-02,38572
 Dorothy, 1924-01-01,39996
 Dorothy, 1923-07-02,39045
 Dorothy, 1922-12-31,39045
 Dorothy, 1922-07-02,37711
 Dorothy, 1922-01-01,37711
 Dorothy, 1921-07-02,37711
 Dorothy, 1920-12-31,39083
 Dorothy, 1920-07-02,39083
 Dorothy, 1919-12-31,36645
 Dorothy, 1919-07-02,31734
 Dorothy, 1919-01-01,31734
 Dorothy, 1918-07-02,32034
 Dorothy, 1917-12-31,32034
 Dorothy, 1917-10-01,32034
 Dorothy, 1917-04-02,28853
 Dorothy, 1917-01-01,28853
 Dorothy, 1916-07-01,27415
 Dorothy, 1916-01-01,27415
 Dorothy, 1915-07-02,25154
 Dorothy, 1914-12-31,25154
 Dorothy, 1914-07-02,25154
 Dorothy, 1914-01-01,18782
 Dorothy, 1913-07-02,18782
 Dorothy, 1912-12-31,14674
 Dorothy, 1912-07-01,12645
 Dorothy, 1911-12-31,12645
 Dorothy, 1911-07-02,8869
 Dorothy, 1911-01-01,8869
 Dorothy, 1910-07-02,7318
 Dorothy, 1909-12-31,7318
 Dorothy, 1909-07-02,7318
 Dorothy, 1908-12-31,6253
 Dorothy, 1908-07-01,5703
 Dorothy, 1908-01-01,5703
 Dorothy, 1907-07-02,4967
 Dorothy, 1906-12-31,4967
 Dorothy, 1906-07-02,4967
 Dorothy, 1905-12-31,4326
 Dorothy, 1905-07-02,4326
 Dorothy, 1905-01-01,3937
 Dorothy, 1904-07-01,3477
 Dorothy, 1903-12-31,3477
 Dorothy, 1903-07-02,3078
 Dorothy, 1903-01-01,3078
 Dorothy, 1902-07-02,3078
 Dorothy, 1902-01-01,2707
 Dorothy, 1901-07-02,2173
